DOCUMENTO,PESO 
009.html,0.14742014742014742
010.html,0.3937007874015748
011.html,0.05589714924538849
003.html,1.4388489208633093
009.html,0.04914004914004914
019.html,0.099147332936744
004.html,0.44642857142857145
007.html,0.09013881377321074
011.html,0.11179429849077697
004.html,0.44642857142857145
011.html,0.3912800447177194
004.html,0.44642857142857145
007.html,0.10816657652785289
019.html,0.019829466587348802
004.html,0.44642857142857145
007.html,0.10816657652785289
012.html,0.3412969283276451
004.html,2.6785714285714284
011.html,0.11179429849077697
004.html,3.125
011.html,0.05589714924538849
007.html,0.01802776275464215
009.html,0.19656019656019655
019.html,0.0594883997620464
007.html,0.10816657652785289
015.html,0.8130081300813008
007.html,0.01802776275464215
009.html,0.04914004914004914
011.html,0.27948574622694244
019.html,0.019829466587348802
007.html,0.01802776275464215
011.html,0.3912800447177194
007.html,0.1442221020371372
007.html,0.0721110510185686
012.html,1.3651877133105803
007.html,0.12619433928249504
015.html,0.4065040650406504
007.html,0.12619433928249504
009.html,0.04914004914004914
007.html,0.0721110510185686
008.html,0.2347417840375587
016.html,0.2288329519450801
019.html,0.039658933174697604
007.html,0.0360555255092843
011.html,0.27948574622694244
019.html,0.019829466587348802
007.html,0.1442221020371372
007.html,0.1442221020371372
007.html,0.1442221020371372
007.html,0.09013881377321074
015.html,1.2195121951219512
007.html,0.1442221020371372
007.html,0.0721110510185686
018.html,0.49019607843137253
019.html,0.0594883997620464
007.html,0.01802776275464215
010.html,0.1968503937007874
019.html,0.1189767995240928
007.html,0.01802776275464215
009.html,0.04914004914004914
010.html,0.1968503937007874
011.html,0.27948574622694244
007.html,0.0721110510185686
011.html,0.16769144773616546
019.html,0.019829466587348802
007.html,0.1442221020371372
007.html,0.1442221020371372
007.html,0.1442221020371372
007.html,0.12619433928249504
012.html,0.3412969283276451
007.html,0.1442221020371372
007.html,0.12619433928249504
019.html,0.019829466587348802
009.html,0.04914004914004914
016.html,0.4576659038901602
018.html,0.49019607843137253
019.html,0.07931786634939521
009.html,0.04914004914004914
011.html,0.3912800447177194
009.html,0.09828009828009827
010.html,0.1968503937007874
019.html,0.099147332936744
009.html,0.04914004914004914
011.html,0.11179429849077697
019.html,0.099147332936744
009.html,0.14742014742014742
010.html,0.1968503937007874
019.html,0.07931786634939521
011.html,0.4471771939631079
011.html,0.4471771939631079
016.html,1.8306636155606408
016.html,0.2288329519450801
019.html,0.1388062661114416
019.html,0.15863573269879042
019.html,0.15863573269879042
019.html,0.15863573269879042
002.html,0.028555111364934323
007.html,0.05408328826392644
011.html,0.05589714924538849
019.html,0.039658933174697604
002.html,0.19988577955454026
002.html,0.05711022272986865
007.html,0.01802776275464215
011.html,0.05589714924538849
019.html,0.039658933174697604
020.html,1.6129032258064515
002.html,0.05711022272986865
003.html,1.4388489208633093
007.html,0.01802776275464215
019.html,0.039658933174697604
002.html,0.028555111364934323
007.html,0.01802776275464215
011.html,0.11179429849077697
019.html,0.0594883997620464
002.html,0.08566533409480297
007.html,0.0721110510185686
002.html,0.19988577955454026
002.html,0.1427755568246716
004.html,0.44642857142857145
008.html,0.2347417840375587
002.html,0.028555111364934323
007.html,0.10816657652785289
002.html,0.08566533409480297
007.html,0.01802776275464215
011.html,0.05589714924538849
019.html,0.039658933174697604
002.html,0.028555111364934323
007.html,0.0721110510185686
016.html,0.4576659038901602
002.html,0.028555111364934323
007.html,0.0721110510185686
011.html,0.05589714924538849
019.html,0.019829466587348802
002.html,0.028555111364934323
007.html,0.0360555255092843
009.html,0.14742014742014742
011.html,0.05589714924538849
002.html,0.19988577955454026
002.html,0.028555111364934323
019.html,0.1189767995240928
002.html,0.028555111364934323
007.html,0.0360555255092843
015.html,0.4065040650406504
016.html,0.2288329519450801
018.html,0.49019607843137253
019.html,0.019829466587348802
002.html,0.08566533409480297
008.html,0.2347417840375587
009.html,0.04914004914004914
019.html,0.039658933174697604
002.html,0.1142204454597373
007.html,0.0360555255092843
019.html,0.019829466587348802
002.html,0.028555111364934323
007.html,0.01802776275464215
010.html,0.3937007874015748
019.html,0.0594883997620464
002.html,0.028555111364934323
011.html,0.05589714924538849
019.html,0.099147332936744
002.html,0.05711022272986865
007.html,0.0721110510185686
019.html,0.019829466587348802
002.html,0.1427755568246716
019.html,0.039658933174697604
002.html,0.17133066818960593
019.html,0.019829466587348802
002.html,0.1142204454597373
010.html,0.1968503937007874
016.html,0.2288329519450801
019.html,0.019829466587348802
002.html,0.028555111364934323
007.html,0.0721110510185686
019.html,0.039658933174697604
002.html,0.05711022272986865
007.html,0.05408328826392644
011.html,0.05589714924538849
019.html,0.019829466587348802
004.html,0.44642857142857145
007.html,0.09013881377321074
011.html,0.05589714924538849
005.html,0.5649717514124294
007.html,0.09013881377321074
005.html,0.5649717514124294
007.html,0.09013881377321074
007.html,0.0721110510185686
008.html,0.4694835680751174
016.html,0.2288329519450801
007.html,0.01802776275464215
011.html,0.3353828954723309
007.html,0.12619433928249504
007.html,0.12619433928249504
007.html,0.05408328826392644
011.html,0.05589714924538849
015.html,0.4065040650406504
019.html,0.039658933174697604
007.html,0.12619433928249504
007.html,0.12619433928249504
007.html,0.01802776275464215
019.html,0.1189767995240928
007.html,0.05408328826392644
009.html,0.04914004914004914
010.html,0.3937007874015748
019.html,0.019829466587348802
007.html,0.01802776275464215
009.html,0.19656019656019655
019.html,0.039658933174697604
007.html,0.0360555255092843
009.html,0.04914004914004914
011.html,0.11179429849077697
019.html,0.039658933174697604
007.html,0.09013881377321074
009.html,0.09828009828009827
007.html,0.12619433928249504
007.html,0.01802776275464215
009.html,0.04914004914004914
019.html,0.099147332936744
007.html,0.09013881377321074
019.html,0.039658933174697604
007.html,0.05408328826392644
009.html,0.04914004914004914
010.html,0.1968503937007874
019.html,0.039658933174697604
007.html,0.0721110510185686
010.html,0.1968503937007874
011.html,0.11179429849077697
007.html,0.09013881377321074
011.html,0.05589714924538849
016.html,0.2288329519450801
007.html,0.0721110510185686
009.html,0.04914004914004914
011.html,0.05589714924538849
019.html,0.019829466587348802
007.html,0.12619433928249504
008.html,0.2347417840375587
016.html,0.9153318077803204
019.html,0.039658933174697604
009.html,0.343980343980344
009.html,0.343980343980344
009.html,0.04914004914004914
019.html,0.1189767995240928
009.html,0.19656019656019655
016.html,0.2288329519450801
019.html,0.039658933174697604
009.html,0.343980343980344
009.html,0.2457002457002457
019.html,0.039658933174697604
009.html,0.04914004914004914
019.html,0.1189767995240928
009.html,0.2457002457002457
019.html,0.039658933174697604
010.html,0.3937007874015748
019.html,0.099147332936744
010.html,0.1968503937007874
019.html,0.1189767995240928
010.html,1.1811023622047243
019.html,0.019829466587348802
011.html,0.11179429849077697
019.html,0.099147332936744
016.html,0.4576659038901602
019.html,0.099147332936744
019.html,0.1388062661114416
002.html,0.028555111364934323
007.html,0.05408328826392644
011.html,0.05589714924538849
019.html,0.019829466587348802
002.html,0.05711022272986865
009.html,0.09828009828009827
019.html,0.039658933174697604
002.html,0.028555111364934323
018.html,0.49019607843137253
019.html,0.07931786634939521
002.html,0.1427755568246716
016.html,0.2288329519450801
002.html,0.17133066818960593
002.html,0.028555111364934323
008.html,0.4694835680751174
012.html,0.3412969283276451
015.html,0.4065040650406504
016.html,0.2288329519450801
002.html,0.028555111364934323
007.html,0.05408328826392644
009.html,0.04914004914004914
019.html,0.019829466587348802
002.html,0.028555111364934323
019.html,0.099147332936744
002.html,0.05711022272986865
007.html,0.05408328826392644
011.html,0.05589714924538849
002.html,0.05711022272986865
016.html,0.2288329519450801
019.html,0.0594883997620464
002.html,0.1142204454597373
009.html,0.09828009828009827
002.html,0.028555111364934323
007.html,0.0721110510185686
016.html,0.2288329519450801
002.html,0.028555111364934323
007.html,0.05408328826392644
011.html,0.11179429849077697
002.html,0.028555111364934323
007.html,0.0360555255092843
009.html,0.14742014742014742
002.html,0.05711022272986865
009.html,0.04914004914004914
019.html,0.0594883997620464
002.html,0.05711022272986865
007.html,0.01802776275464215
019.html,0.0594883997620464
002.html,0.05711022272986865
009.html,0.04914004914004914
010.html,0.1968503937007874
019.html,0.039658933174697604
002.html,0.17133066818960593
002.html,0.028555111364934323
007.html,0.01802776275464215
019.html,0.07931786634939521
002.html,0.028555111364934323
009.html,0.04914004914004914
010.html,0.1968503937007874
011.html,0.05589714924538849
019.html,0.039658933174697604
002.html,0.028555111364934323
004.html,0.44642857142857145
009.html,0.04914004914004914
012.html,0.3412969283276451
016.html,0.4576659038901602
002.html,0.028555111364934323
008.html,0.2347417840375587
019.html,0.07931786634939521
002.html,0.05711022272986865
009.html,0.09828009828009827
011.html,0.11179429849077697
002.html,0.028555111364934323
003.html,0.7194244604316546
009.html,0.04914004914004914
018.html,0.49019607843137253
019.html,0.039658933174697604
002.html,0.028555111364934323
007.html,0.0360555255092843
008.html,0.2347417840375587
009.html,0.04914004914004914
019.html,0.019829466587348802
002.html,0.05711022272986865
019.html,0.07931786634939521
002.html,0.05711022272986865
004.html,0.44642857142857145
009.html,0.04914004914004914
019.html,0.039658933174697604
002.html,0.05711022272986865
017.html,0.7246376811594203
019.html,0.0594883997620464
002.html,0.1142204454597373
016.html,0.2288329519450801
018.html,0.49019607843137253
002.html,0.1142204454597373
007.html,0.0360555255092843
002.html,0.028555111364934323
010.html,0.1968503937007874
012.html,1.3651877133105803
002.html,0.05711022272986865
007.html,0.0360555255092843
009.html,0.04914004914004914
019.html,0.019829466587348802
002.html,0.08566533409480297
016.html,0.2288329519450801
018.html,0.49019607843137253
019.html,0.019829466587348802
002.html,0.1427755568246716
008.html,0.2347417840375587
002.html,0.05711022272986865
008.html,0.2347417840375587
014.html,0.9433962264150944
019.html,0.039658933174697604
002.html,0.028555111364934323
007.html,0.09013881377321074
002.html,0.05711022272986865
007.html,0.05408328826392644
016.html,0.2288329519450801
002.html,0.028555111364934323
007.html,0.05408328826392644
009.html,0.09828009828009827
002.html,0.1427755568246716
009.html,0.04914004914004914
002.html,0.17133066818960593
002.html,0.028555111364934323
009.html,0.04914004914004914
019.html,0.07931786634939521
004.html,1.3392857142857142
012.html,1.023890784982935
004.html,0.44642857142857145
011.html,0.11179429849077697
016.html,0.2288329519450801
019.html,0.039658933174697604
007.html,0.0721110510185686
010.html,0.1968503937007874
016.html,0.2288329519450801
007.html,0.0721110510185686
017.html,0.7246376811594203
019.html,0.019829466587348802
007.html,0.09013881377321074
011.html,0.05589714924538849
007.html,0.10816657652785289
007.html,0.09013881377321074
019.html,0.019829466587348802
007.html,0.01802776275464215
009.html,0.09828009828009827
016.html,0.2288329519450801
019.html,0.039658933174697604
007.html,0.0360555255092843
008.html,0.2347417840375587
009.html,0.14742014742014742
007.html,0.0360555255092843
008.html,0.4694835680751174
009.html,0.04914004914004914
018.html,0.49019607843137253
007.html,0.09013881377321074
011.html,0.05589714924538849
007.html,0.0360555255092843
019.html,0.07931786634939521
007.html,0.01802776275464215
009.html,0.09828009828009827
011.html,0.05589714924538849
019.html,0.039658933174697604
007.html,0.0360555255092843
019.html,0.07931786634939521
007.html,0.10816657652785289
007.html,0.10816657652785289
007.html,0.0360555255092843
011.html,0.16769144773616546
017.html,0.7246376811594203
007.html,0.05408328826392644
009.html,0.09828009828009827
016.html,0.2288329519450801
007.html,0.10816657652785289
007.html,0.10816657652785289
007.html,0.09013881377321074
015.html,0.4065040650406504
007.html,0.01802776275464215
012.html,0.3412969283276451
019.html,0.07931786634939521
007.html,0.09013881377321074
009.html,0.04914004914004914
007.html,0.05408328826392644
009.html,0.14742014742014742
007.html,0.10816657652785289
007.html,0.10816657652785289
007.html,0.0360555255092843
009.html,0.09828009828009827
019.html,0.039658933174697604
007.html,0.10816657652785289
007.html,0.09013881377321074
019.html,0.019829466587348802
007.html,0.09013881377321074
011.html,0.05589714924538849
007.html,0.01802776275464215
009.html,0.04914004914004914
010.html,0.3937007874015748
019.html,0.039658933174697604
008.html,0.4694835680751174
010.html,0.5905511811023622
019.html,0.019829466587348802
009.html,0.04914004914004914
019.html,0.099147332936744
009.html,0.04914004914004914
012.html,0.3412969283276451
016.html,0.2288329519450801
019.html,0.0594883997620464
009.html,0.04914004914004914
011.html,0.27948574622694244
009.html,0.09828009828009827
018.html,1.9607843137254901
009.html,0.14742014742014742
019.html,0.0594883997620464
009.html,0.29484029484029484
009.html,0.2457002457002457
019.html,0.019829466587348802
009.html,0.09828009828009827
019.html,0.07931786634939521
010.html,0.1968503937007874
019.html,0.099147332936744
011.html,0.05589714924538849
019.html,0.099147332936744
011.html,0.3353828954723309
011.html,0.3353828954723309
011.html,0.3353828954723309
011.html,0.3353828954723309
012.html,0.3412969283276451
019.html,0.099147332936744
019.html,0.1189767995240928
019.html,0.1189767995240928
019.html,0.1189767995240928
019.html,0.1189767995240928
019.html,0.1189767995240928
019.html,0.1189767995240928
019.html,0.1189767995240928
019.html,0.1189767995240928
019.html,0.1189767995240928
019.html,0.1189767995240928
019.html,0.1189767995240928
002.html,0.028555111364934323
007.html,0.01802776275464215
008.html,0.4694835680751174
011.html,0.05589714924538849
002.html,0.028555111364934323
009.html,0.04914004914004914
011.html,0.11179429849077697
017.html,0.7246376811594203
002.html,0.028555111364934323
007.html,0.05408328826392644
011.html,0.05589714924538849
002.html,0.05711022272986865
007.html,0.01802776275464215
009.html,0.04914004914004914
019.html,0.019829466587348802
002.html,0.028555111364934323
007.html,0.05408328826392644
010.html,0.1968503937007874
002.html,0.028555111364934323
009.html,0.09828009828009827
010.html,0.1968503937007874
019.html,0.019829466587348802
002.html,0.1142204454597373
009.html,0.04914004914004914
002.html,0.028555111364934323
007.html,0.0721110510185686
002.html,0.1427755568246716
002.html,0.028555111364934323
007.html,0.0360555255092843
019.html,0.039658933174697604
002.html,0.05711022272986865
010.html,0.1968503937007874
011.html,0.05589714924538849
019.html,0.019829466587348802
002.html,0.028555111364934323
009.html,0.09828009828009827
019.html,0.039658933174697604
002.html,0.05711022272986865
019.html,0.0594883997620464
002.html,0.028555111364934323
007.html,0.0360555255092843
009.html,0.04914004914004914
016.html,0.2288329519450801
002.html,0.028555111364934323
007.html,0.05408328826392644
009.html,0.04914004914004914
002.html,0.1427755568246716
002.html,0.028555111364934323
009.html,0.04914004914004914
011.html,0.11179429849077697
019.html,0.019829466587348802
002.html,0.028555111364934323
008.html,0.2347417840375587
009.html,0.04914004914004914
011.html,0.05589714924538849
017.html,0.7246376811594203
002.html,0.028555111364934323
007.html,0.01802776275464215
018.html,0.9803921568627451
019.html,0.019829466587348802
002.html,0.08566533409480297
019.html,0.039658933174697604
002.html,0.05711022272986865
007.html,0.01802776275464215
010.html,0.1968503937007874
016.html,0.2288329519450801
002.html,0.028555111364934323
007.html,0.05408328826392644
017.html,0.7246376811594203
002.html,0.028555111364934323
007.html,0.0360555255092843
009.html,0.04914004914004914
011.html,0.05589714924538849
002.html,0.028555111364934323
012.html,1.3651877133105803
002.html,0.1427755568246716
002.html,0.1427755568246716
002.html,0.028555111364934323
009.html,0.14742014742014742
019.html,0.019829466587348802
002.html,0.05711022272986865
019.html,0.0594883997620464
002.html,0.028555111364934323
009.html,0.14742014742014742
015.html,0.4065040650406504
002.html,0.08566533409480297
007.html,0.01802776275464215
011.html,0.05589714924538849
002.html,0.028555111364934323
004.html,0.44642857142857145
011.html,0.11179429849077697
019.html,0.019829466587348802
002.html,0.028555111364934323
009.html,0.04914004914004914
018.html,1.4705882352941178
002.html,0.028555111364934323
007.html,0.0360555255092843
009.html,0.04914004914004914
019.html,0.019829466587348802
002.html,0.08566533409480297
007.html,0.0360555255092843
002.html,0.028555111364934323
007.html,0.01802776275464215
011.html,0.05589714924538849
019.html,0.039658933174697604
002.html,0.08566533409480297
019.html,0.039658933174697604
002.html,0.08566533409480297
009.html,0.04914004914004914
016.html,0.2288329519450801
002.html,0.05711022272986865
007.html,0.01802776275464215
019.html,0.039658933174697604
002.html,0.1427755568246716
002.html,0.1427755568246716
002.html,0.028555111364934323
007.html,0.0360555255092843
010.html,0.1968503937007874
015.html,0.4065040650406504
002.html,0.05711022272986865
009.html,0.04914004914004914
010.html,0.1968503937007874
011.html,0.05589714924538849
002.html,0.1427755568246716
002.html,0.05711022272986865
007.html,0.05408328826392644
002.html,0.028555111364934323
007.html,0.0721110510185686
002.html,0.028555111364934323
004.html,0.8928571428571429
012.html,0.6825938566552902
002.html,0.028555111364934323
007.html,0.0360555255092843
019.html,0.039658933174697604
002.html,0.028555111364934323
004.html,0.44642857142857145
007.html,0.01802776275464215
012.html,0.3412969283276451
019.html,0.019829466587348802
002.html,0.05711022272986865
019.html,0.0594883997620464
002.html,0.05711022272986865
010.html,0.1968503937007874
019.html,0.039658933174697604
002.html,0.1427755568246716
002.html,0.028555111364934323
007.html,0.01802776275464215
011.html,0.05589714924538849
012.html,0.3412969283276451
019.html,0.019829466587348802
002.html,0.028555111364934323
007.html,0.01802776275464215
010.html,0.1968503937007874
019.html,0.039658933174697604
002.html,0.1142204454597373
019.html,0.019829466587348802
002.html,0.028555111364934323
003.html,1.4388489208633093
011.html,0.11179429849077697
002.html,0.08566533409480297
019.html,0.039658933174697604
003.html,2.158273381294964
019.html,0.039658933174697604
003.html,2.158273381294964
016.html,0.4576659038901602
004.html,0.44642857142857145
007.html,0.0721110510185686
004.html,0.44642857142857145
012.html,1.3651877133105803
004.html,0.44642857142857145
011.html,0.22358859698155395
004.html,0.44642857142857145
007.html,0.0360555255092843
009.html,0.04914004914004914
019.html,0.019829466587348802
004.html,0.8928571428571429
012.html,0.6825938566552902
018.html,0.49019607843137253
004.html,2.232142857142857
004.html,0.44642857142857145
007.html,0.05408328826392644
019.html,0.019829466587348802
005.html,0.2824858757062147
007.html,0.0721110510185686
007.html,0.0721110510185686
009.html,0.04914004914004914
007.html,0.01802776275464215
019.html,0.07931786634939521
007.html,0.01802776275464215
009.html,0.19656019656019655
007.html,0.09013881377321074
007.html,0.09013881377321074
007.html,0.09013881377321074
007.html,0.0360555255092843
011.html,0.16769144773616546
007.html,0.09013881377321074
007.html,0.0721110510185686
016.html,0.2288329519450801
007.html,0.01802776275464215
011.html,0.05589714924538849
019.html,0.0594883997620464
007.html,0.01802776275464215
016.html,0.6864988558352403
019.html,0.019829466587348802
007.html,0.0721110510185686
015.html,0.4065040650406504
007.html,0.09013881377321074
007.html,0.0360555255092843
009.html,0.09828009828009827
019.html,0.019829466587348802
007.html,0.09013881377321074
007.html,0.09013881377321074
007.html,0.05408328826392644
019.html,0.039658933174697604
007.html,0.09013881377321074
007.html,0.0360555255092843
019.html,0.0594883997620464
007.html,0.09013881377321074
007.html,0.09013881377321074
007.html,0.05408328826392644
011.html,0.11179429849077697
007.html,0.0360555255092843
011.html,0.16769144773616546
007.html,0.09013881377321074
007.html,0.09013881377321074
007.html,0.01802776275464215
019.html,0.07931786634939521
007.html,0.09013881377321074
007.html,0.0721110510185686
012.html,0.3412969283276451
007.html,0.0360555255092843
009.html,0.09828009828009827
011.html,0.05589714924538849
007.html,0.05408328826392644
019.html,0.039658933174697604
007.html,0.0360555255092843
009.html,0.04914004914004914
016.html,0.2288329519450801
019.html,0.019829466587348802
007.html,0.09013881377321074
007.html,0.09013881377321074
007.html,0.09013881377321074
007.html,0.0360555255092843
011.html,0.05589714924538849
019.html,0.039658933174697604
007.html,0.0360555255092843
008.html,0.4694835680751174
019.html,0.019829466587348802
007.html,0.0360555255092843
011.html,0.11179429849077697
020.html,1.6129032258064515
007.html,0.0721110510185686
019.html,0.019829466587348802
007.html,0.09013881377321074
007.html,0.09013881377321074
007.html,0.0360555255092843
011.html,0.11179429849077697
019.html,0.019829466587348802
007.html,0.09013881377321074
007.html,0.0360555255092843
010.html,0.1968503937007874
015.html,0.8130081300813008
007.html,0.0721110510185686
009.html,0.04914004914004914
007.html,0.09013881377321074
008.html,0.704225352112676
016.html,0.2288329519450801
019.html,0.019829466587348802
008.html,0.2347417840375587
010.html,0.1968503937007874
019.html,0.0594883997620464
008.html,0.2347417840375587
016.html,0.9153318077803204
008.html,1.1737089201877935
009.html,0.04914004914004914
011.html,0.05589714924538849
019.html,0.0594883997620464
009.html,0.04914004914004914
016.html,0.2288329519450801
019.html,0.0594883997620464
009.html,0.2457002457002457
009.html,0.04914004914004914
019.html,0.07931786634939521
009.html,0.09828009828009827
019.html,0.0594883997620464
009.html,0.2457002457002457
009.html,0.04914004914004914
019.html,0.07931786634939521
009.html,0.04914004914004914
019.html,0.07931786634939521
009.html,0.2457002457002457
009.html,0.09828009828009827
019.html,0.0594883997620464
010.html,0.1968503937007874
019.html,0.07931786634939521
010.html,0.984251968503937
011.html,0.27948574622694244
011.html,0.27948574622694244
011.html,0.27948574622694244
011.html,0.27948574622694244
011.html,0.27948574622694244
011.html,0.27948574622694244
016.html,0.2288329519450801
019.html,0.07931786634939521
016.html,0.2288329519450801
019.html,0.07931786634939521
018.html,2.450980392156863
019.html,0.099147332936744
019.html,0.099147332936744
019.html,0.099147332936744
019.html,0.099147332936744
019.html,0.099147332936744
019.html,0.099147332936744
019.html,0.099147332936744
019.html,0.099147332936744
019.html,0.099147332936744
019.html,0.099147332936744
019.html,0.099147332936744
019.html,0.099147332936744
019.html,0.099147332936744
019.html,0.099147332936744
019.html,0.099147332936744
019.html,0.099147332936744
002.html,0.028555111364934323
007.html,0.05408328826392644
002.html,0.08566533409480297
016.html,0.2288329519450801
002.html,0.05711022272986865
009.html,0.04914004914004914
019.html,0.019829466587348802
002.html,0.028555111364934323
019.html,0.0594883997620464
002.html,0.1142204454597373
002.html,0.08566533409480297
011.html,0.05589714924538849
002.html,0.1142204454597373
002.html,0.028555111364934323
007.html,0.0360555255092843
009.html,0.04914004914004914
002.html,0.1142204454597373
002.html,0.1142204454597373
002.html,0.028555111364934323
007.html,0.01802776275464215
010.html,0.1968503937007874
019.html,0.019829466587348802
002.html,0.028555111364934323
009.html,0.04914004914004914
016.html,0.2288329519450801
019.html,0.019829466587348802
002.html,0.028555111364934323
007.html,0.05408328826392644
002.html,0.05711022272986865
018.html,0.49019607843137253
019.html,0.019829466587348802
002.html,0.1142204454597373
002.html,0.05711022272986865
009.html,0.09828009828009827
002.html,0.05711022272986865
007.html,0.01802776275464215
011.html,0.05589714924538849
002.html,0.028555111364934323
007.html,0.01802776275464215
019.html,0.039658933174697604
002.html,0.05711022272986865
007.html,0.0360555255092843
002.html,0.08566533409480297
009.html,0.04914004914004914
002.html,0.028555111364934323
009.html,0.09828009828009827
019.html,0.019829466587348802
002.html,0.028555111364934323
004.html,0.44642857142857145
011.html,0.11179429849077697
002.html,0.028555111364934323
016.html,0.2288329519450801
019.html,0.039658933174697604
002.html,0.05711022272986865
016.html,0.2288329519450801
019.html,0.019829466587348802
002.html,0.028555111364934323
009.html,0.09828009828009827
016.html,0.2288329519450801
002.html,0.028555111364934323
011.html,0.05589714924538849
019.html,0.039658933174697604
002.html,0.028555111364934323
007.html,0.05408328826392644
002.html,0.08566533409480297
019.html,0.019829466587348802
002.html,0.028555111364934323
007.html,0.0360555255092843
011.html,0.05589714924538849
002.html,0.028555111364934323
009.html,0.14742014742014742
002.html,0.08566533409480297
007.html,0.01802776275464215
002.html,0.1142204454597373
002.html,0.028555111364934323
007.html,0.0360555255092843
019.html,0.019829466587348802
002.html,0.08566533409480297
018.html,0.49019607843137253
002.html,0.028555111364934323
019.html,0.0594883997620464
002.html,0.05711022272986865
008.html,0.2347417840375587
016.html,0.2288329519450801
002.html,0.08566533409480297
009.html,0.04914004914004914
002.html,0.05711022272986865
007.html,0.01802776275464215
008.html,0.2347417840375587
002.html,0.028555111364934323
016.html,0.2288329519450801
019.html,0.039658933174697604
002.html,0.08566533409480297
019.html,0.019829466587348802
002.html,0.028555111364934323
019.html,0.0594883997620464
002.html,0.028555111364934323
004.html,0.44642857142857145
007.html,0.0360555255092843
002.html,0.028555111364934323
007.html,0.01802776275464215
018.html,0.9803921568627451
002.html,0.1142204454597373
002.html,0.08566533409480297
019.html,0.019829466587348802
002.html,0.05711022272986865
011.html,0.05589714924538849
019.html,0.019829466587348802
002.html,0.08566533409480297
019.html,0.019829466587348802
002.html,0.1142204454597373
002.html,0.028555111364934323
007.html,0.0360555255092843
011.html,0.05589714924538849
002.html,0.028555111364934323
019.html,0.0594883997620464
002.html,0.05711022272986865
009.html,0.09828009828009827
002.html,0.1142204454597373
002.html,0.028555111364934323
019.html,0.0594883997620464
002.html,0.05711022272986865
010.html,0.3937007874015748
002.html,0.08566533409480297
019.html,0.019829466587348802
002.html,0.08566533409480297
007.html,0.01802776275464215
002.html,0.1142204454597373
002.html,0.1142204454597373
002.html,0.08566533409480297
019.html,0.019829466587348802
002.html,0.028555111364934323
007.html,0.01802776275464215
019.html,0.039658933174697604
002.html,0.1142204454597373
002.html,0.028555111364934323
009.html,0.04914004914004914
011.html,0.05589714924538849
019.html,0.019829466587348802
002.html,0.1142204454597373
002.html,0.05711022272986865
007.html,0.0360555255092843
002.html,0.028555111364934323
015.html,0.8130081300813008
019.html,0.019829466587348802
002.html,0.05711022272986865
017.html,0.7246376811594203
019.html,0.019829466587348802
002.html,0.028555111364934323
007.html,0.01802776275464215
011.html,0.05589714924538849
019.html,0.019829466587348802
002.html,0.028555111364934323
009.html,0.04914004914004914
019.html,0.039658933174697604
002.html,0.1142204454597373
002.html,0.028555111364934323
003.html,0.7194244604316546
007.html,0.01802776275464215
019.html,0.019829466587348802
002.html,0.028555111364934323
010.html,0.1968503937007874
019.html,0.039658933174697604
002.html,0.028555111364934323
019.html,0.0594883997620464
002.html,0.05711022272986865
009.html,0.04914004914004914
019.html,0.019829466587348802
002.html,0.028555111364934323
009.html,0.04914004914004914
019.html,0.039658933174697604
003.html,1.4388489208633093
004.html,0.44642857142857145
011.html,0.05589714924538849
004.html,0.44642857142857145
009.html,0.04914004914004914
019.html,0.039658933174697604
004.html,0.44642857142857145
007.html,0.01802776275464215
019.html,0.039658933174697604
004.html,0.8928571428571429
012.html,0.6825938566552902
004.html,0.44642857142857145
011.html,0.05589714924538849
012.html,0.3412969283276451
018.html,0.49019607843137253
004.html,0.8928571428571429
012.html,0.6825938566552902
004.html,0.44642857142857145
011.html,0.16769144773616546
005.html,0.2824858757062147
007.html,0.01802776275464215
019.html,0.039658933174697604
005.html,0.847457627118644
019.html,0.019829466587348802
006.html,3.6144578313253013
019.html,0.019829466587348802
006.html,3.6144578313253013
015.html,0.4065040650406504
006.html,1.2048192771084338
008.html,0.2347417840375587
014.html,0.9433962264150944
016.html,0.2288329519450801
006.html,2.4096385542168677
014.html,1.8867924528301887
006.html,1.2048192771084338
007.html,0.01802776275464215
014.html,0.9433962264150944
016.html,0.2288329519450801
007.html,0.01802776275464215
011.html,0.05589714924538849
019.html,0.039658933174697604
007.html,0.05408328826392644
011.html,0.05589714924538849
007.html,0.0721110510185686
007.html,0.0721110510185686
007.html,0.01802776275464215
009.html,0.14742014742014742
007.html,0.0721110510185686
007.html,0.01802776275464215
009.html,0.04914004914004914
019.html,0.039658933174697604
007.html,0.0721110510185686
007.html,0.0721110510185686
007.html,0.0360555255092843
008.html,0.2347417840375587
010.html,0.1968503937007874
007.html,0.0721110510185686
007.html,0.0360555255092843
016.html,0.2288329519450801
019.html,0.019829466587348802
007.html,0.0360555255092843
009.html,0.04914004914004914
019.html,0.019829466587348802
007.html,0.0721110510185686
007.html,0.0721110510185686
007.html,0.01802776275464215
016.html,0.4576659038901602
019.html,0.019829466587348802
007.html,0.0360555255092843
019.html,0.039658933174697604
007.html,0.0360555255092843
016.html,0.2288329519450801
019.html,0.019829466587348802
007.html,0.0721110510185686
007.html,0.0721110510185686
007.html,0.01802776275464215
009.html,0.04914004914004914
010.html,0.1968503937007874
019.html,0.019829466587348802
007.html,0.01802776275464215
009.html,0.04914004914004914
011.html,0.05589714924538849
019.html,0.019829466587348802
007.html,0.0721110510185686
007.html,0.0721110510185686
